"location_id","year_id","age_group_id","sex_id","gpr_mean","gpr_lower","gpr_upper"
205,2015,22,3,0.276535806008144,0.22066952350014,0.332402088516148
205,2016,22,3,0.267312749354497,0.211446466846493,0.323179031862501
205,2017,22,3,0.261744841118331,0.205878558610327,0.317611123626334
205,2018,22,3,0.276460824055927,0.220594541547923,0.332327106563931
206,2000,22,3,0.185602523965158,0.129736241457154,0.241468806473162
206,2001,22,3,0.187330648138251,0.131464365630247,0.243196930646255
206,2002,22,3,0.191052198782167,0.135185916274164,0.246918481290171
206,2003,22,3,0.189401367751712,0.133535085243708,0.245267650259716
206,2004,22,3,0.172997463815492,0.117131181307488,0.228863746323496
206,2005,22,3,0.150375836027315,0.0945095535193114,0.206242118535319
206,2006,22,3,0.137883427559097,0.0820171450510933,0.193749710067101
206,2007,22,3,0.130198869118238,0.0743325866102337,0.186065151626242
206,2008,22,3,0.128583103513318,0.0727168210053136,0.184449386021321
206,2009,22,3,0.160363484554018,0.104497202046014,0.216229767062022
206,2010,22,3,0.176391854442453,0.120525571934449,0.232258136950457
206,2011,22,3,0.188878948458391,0.133012665950387,0.244745230966395
206,2012,22,3,0.210755795066805,0.154889512558801,0.266622077574809
206,2013,22,3,0.245003011137595,0.189136728629591,0.300869293645598
206,2014,22,3,0.261400080721427,0.205533798213423,0.317266363229431
206,2015,22,3,0.267172802088247,0.211306519580243,0.323039084596251
206,2016,22,3,0.275317103531376,0.219450821023372,0.33118338603938
206,2017,22,3,0.277185463377425,0.221319180869421,0.333051745885429
206,2018,22,3,0.27934353601262,0.223477253504616,0.335209818520624
207,2000,22,3,0.14220111541788,0.0863955555018894,0.198006675333871
207,2001,22,3,0.129771846494428,0.0740447162552296,0.185498976733626
207,2002,22,3,0.133724020579748,0.0781664440075224,0.189281597151973
207,2003,22,3,0.107237760844363,0.0520297636971356,0.16244575799159
207,2004,22,3,0.0774141806025348,0.0228842068113026,0.131944154393767
207,2005,22,3,0.0622308960455946,0.00891163938459034,0.115550152706599
207,2006,22,3,0.0570795703653038,0.00567564161571021,0.108483499114897
207,2007,22,3,0.0250284248575719,-0.0238966397240245,0.0739534894391683
207,2008,22,3,0.00602586276984829,-0.0407264689469948,0.0527781944866913
207,2009,22,3,0.0424173873608147,-0.00332161370030706,0.0881563884219365
207,2010,22,3,0.0538048195418399,0.00875380664665108,0.0988558324370287
207,2011,22,3,0.0582558037876058,0.0138359055776764,0.102675701997535
207,2012,22,3,0.134989811527123,0.0903236706651694,0.179655952389077
207,2013,22,3,0.219369233199094,0.173049487367284,0.265688979030904
207,2014,22,3,0.243416308648144,0.194921621693822,0.291910995602467
207,2015,22,3,0.247207949498562,0.196521801554585,0.297894097442539
207,2016,22,3,0.251906161542983,0.199302387879275,0.304509935206691
207,2017,22,3,0.261513168351754,0.207508153800378,0.31551818290313
207,2018,22,3,0.256926726723485,0.202042173225667,0.311811280221303
208,2000,22,3,0.252317851891809,0.196451569383805,0.308184134399813
208,2001,22,3,0.251755150424572,0.195888867916568,0.307621432932576
208,2002,22,3,0.249449025325249,0.193582742817246,0.305315307833253
208,2003,22,3,0.248480881936417,0.192614599428413,0.304347164444421
208,2004,22,3,0.241046495184704,0.1851802126767,0.296912777692708
208,2005,22,3,0.240648108680468,0.184781826172464,0.296514391188472
208,2006,22,3,0.234325981033723,0.178459698525719,0.290192263541727
208,2007,22,3,0.22936405426965,0.173497771761646,0.285230336777654
208,2008,22,3,0.22700657997796,0.171140297469956,0.282872862485963
208,2009,22,3,0.221097708419113,0.165231425911109,0.276963990927117
208,2010,22,3,0.21701921495438,0.161152932446376,0.272885497462384
208,2011,22,3,0.211042786434725,0.155176503926721,0.266909068942729
208,2012,22,3,0.247597177100662,0.191730894592658,0.303463459608666
208,2013,22,3,0.291787812266018,0.235921529758014,0.347654094774021
208,2014,22,3,0.263169158178954,0.20730287567095,0.319035440686958
208,2015,22,3,0.269609972177607,0.213743689669603,0.325476254685611
208,2016,22,3,0.279796651899081,0.223930369391078,0.335662934407085
208,2017,22,3,0.285660235256879,0.229793952748875,0.341526517764883
208,2018,22,3,0.290300086980258,0.234433804472254,0.346166369488262
209,2000,22,3,0.191597012302216,0.135730729794212,0.24746329481022
209,2001,22,3,0.160522682239711,0.104656399731707,0.216388964747715
209,2002,22,3,0.174523008225366,0.118656725717363,0.23038929073337
209,2003,22,3,0.142160330307292,0.0862940477992883,0.198026612815296
209,2004,22,3,0.110936105043356,0.0550698225353518,0.16680238755136
209,2005,22,3,0.108130351823442,0.0522640693154384,0.163996634331446
209,2006,22,3,0.114379671175429,0.0585133886674253,0.170245953683433
209,2007,22,3,0.109638350603996,0.0537720680959917,0.165504633112
209,2008,22,3,0.172347500871527,0.116481218363523,0.22821378337953
209,2009,22,3,0.178466070485622,0.122599787977618,0.234332352993626
209,2010,22,3,0.132617341282907,0.0767510587749033,0.188483623790911
209,2011,22,3,0.207578844250225,0.151712561742221,0.263445126758229
209,2012,22,3,0.248746545141527,0.192880262633523,0.304612827649531
209,2013,22,3,0.258473037392757,0.202606754884753,0.314339319900761
209,2014,22,3,0.327229970898243,0.271363688390239,0.383096253406247
209,2015,22,3,0.317013679630107,0.261147397122103,0.372879962138111
209,2016,22,3,0.336662118997582,0.280795836489578,0.392528401505586
209,2017,22,3,0.355959560999988,0.300093278491985,0.411825843507993
209,2018,22,3,0.360263789339407,0.304397506831403,0.416130071847411
210,2000,22,3,0.165805749170106,0.109939466662102,0.22167203167811
210,2001,22,3,0.172985738454029,0.117119455946025,0.228852020962033
210,2002,22,3,0.177558400346336,0.121692117838333,0.23342468285434
210,2003,22,3,0.16039552730561,0.104529244797606,0.216261809813614
210,2004,22,3,0.153953221438032,0.0980869389300278,0.209819503946036
210,2005,22,3,0.161080491770841,0.105214209262837,0.216946774278845
210,2006,22,3,0.157008332507168,0.101142049999164,0.212874615015172
210,2007,22,3,0.160248415979876,0.104382133471872,0.21611469848788
210,2008,22,3,0.123702033778408,0.0678357512704036,0.179568316286411
210,2009,22,3,0.0895943092974464,0.0337280267894424,0.14546059180545
210,2010,22,3,0.113872804485131,0.0580065219771273,0.169739086993135
210,2011,22,3,0.123082742582819,0.0672164600748149,0.178949025090823
210,2012,22,3,0.170546460913154,0.11468017840515,0.226412743421158
210,2013,22,3,0.262017126276901,0.206150843768898,0.317883408784905
210,2014,22,3,0.292763498306023,0.236897215798019,0.348629780814027
210,2015,22,3,0.299788534043896,0.243922251535892,0.3556548165519
210,2016,22,3,0.322470550076561,0.266604267568557,0.378336832584565
210,2017,22,3,0.32056721378329,0.264700931275286,0.376433496291294
210,2018,22,3,0.325264287753558,0.269398005245554,0.381130570261562
211,2000,22,3,0.25480336120132,0.198937078693316,0.310669643709324
211,2001,22,3,0.250031674809456,0.194165392301452,0.30589795731746
211,2002,22,3,0.254943036334282,0.199076753826279,0.310809318842286
211,2003,22,3,0.244074719646315,0.188208437138311,0.299941002154319
211,2004,22,3,0.236053028995657,0.180186746487653,0.291919311503661
211,2005,22,3,0.222807385004882,0.166941102496878,0.278673667512886
211,2006,22,3,0.189516289311153,0.133650006803149,0.245382571819157
211,2007,22,3,0.167089664992198,0.111223382484194,0.222955947500202
211,2008,22,3,0.157851150174299,0.101984867666295,0.213717432682302
211,2009,22,3,0.159824068890012,0.103957786382008,0.215690351398016
