"location_id","year_id","age_group_id","sex_id","gpr_mean","gpr_lower","gpr_upper"
6,2000,22,3,0.205791961218928,0.0555582716396293,0.467864423698227
6,2001,22,3,0.211317223896365,0.0522430559628571,0.445556953366654
6,2002,22,3,0.201050759506919,0.0547015962208716,0.424212997319144
6,2003,22,3,0.196357498951788,0.0505412362501889,0.471672812426704
6,2004,22,3,0.218080463358584,0.0579038394210325,0.511645817399952
6,2005,22,3,0.205243007581739,0.0480262420065617,0.452259850462997
6,2006,22,3,0.204622835879788,0.0565623154832789,0.459002197302109
6,2007,22,3,0.201584454828825,0.0588482827412651,0.431933640049953
6,2008,22,3,0.204880266629276,0.0610955665239685,0.408315839886716
6,2009,22,3,0.20998173394043,0.0708858102166837,0.396475573986512
6,2010,22,3,0.212912318551427,0.0704597954820008,0.395116738424241
6,2011,22,3,0.216361048608902,0.0741026800720942,0.463935350306927
6,2012,22,3,0.203314888087444,0.0791599023684464,0.471260047739983
6,2013,22,3,0.19243580706934,0.0700472848951464,0.481654994715631
6,2014,22,3,0.188146637759525,0.0650743906717189,0.529503658212304
6,2015,22,3,0.187918739861419,0.0613456232822462,0.527424175864757
6,2016,22,3,0.16602819113836,0.0517901891194909,0.45295062213765
6,2017,22,3,0.151652691112248,0.0487542539826782,0.421756067218862
6,2018,22,3,0.150586685665655,0.0478095202885453,0.376231809072958
7,2000,22,3,0.190072737760747,0.0552746746699105,0.396611119590824
7,2001,22,3,0.192421835755485,0.0658778186680826,0.436244251618829
7,2002,22,3,0.195601888927025,0.0537947079472617,0.449478248508733
7,2003,22,3,0.205578463511708,0.0605936711103205,0.46459406859898
7,2004,22,3,0.198372636288381,0.0583787101566397,0.432161071724326
7,2005,22,3,0.197526170777008,0.0502339636965013,0.425121551257387
7,2006,22,3,0.181066237980624,0.041968825968733,0.410251798415946
7,2007,22,3,0.162366186536209,0.0408921519687727,0.407476428218324
7,2008,22,3,0.15452296451062,0.0433481291332589,0.346169369699535
7,2009,22,3,0.144866282615066,0.0470197685580904,0.304590337858185
7,2010,22,3,0.142191215859247,0.0522562894287003,0.281228940327923
7,2011,22,3,0.138489420119468,0.0455553665057274,0.275629183545839
7,2012,22,3,0.135338569200577,0.0407155839701706,0.271105820625196
7,2013,22,3,0.136579590334333,0.0461860842950192,0.305646031190742
7,2014,22,3,0.135023463532932,0.0407784833218409,0.317530795655392
7,2015,22,3,0.132725771211929,0.0366226892300556,0.343794234713658
7,2016,22,3,0.128013082948891,0.0323194330056902,0.282594532119026
7,2017,22,3,0.122976415907755,0.031387743806451,0.278983990994078
7,2018,22,3,0.123476194760169,0.0243066309588423,0.284204639745793
8,2000,22,3,0.260470397794056,0.084307321912454,0.594132160399939
8,2001,22,3,0.246592651654762,0.0954565160820121,0.583726520228175
8,2002,22,3,0.234577476653198,0.0824000515368141,0.568443582442379
8,2003,22,3,0.234175505846911,0.0856296935317902,0.539358699787505
8,2004,22,3,0.25529481621153,0.0993013834339081,0.561115338792113
8,2005,22,3,0.262601085292803,0.106312039377849,0.522349003467158
8,2006,22,3,0.263156023017258,0.103752468589595,0.547120123741227
8,2007,22,3,0.261174661707019,0.109600609605023,0.538755418506316
8,2008,22,3,0.259971029752157,0.101142860342683,0.509942475687198
8,2009,22,3,0.268341179165248,0.108484277038094,0.50123041207219
8,2010,22,3,0.27496345871706,0.10263945069718,0.534894689134105
8,2011,22,3,0.290811519791035,0.0998372966736358,0.586451892125185
8,2012,22,3,0.280132427024039,0.0831874529568772,0.582286727039485
8,2013,22,3,0.265540629484851,0.0811000458673704,0.541225786923756
8,2014,22,3,0.245972888763571,0.0715289387627585,0.475437262688983
8,2015,22,3,0.223676904771321,0.0664234056878334,0.440072126266471
8,2016,22,3,0.212184389523099,0.0701822924889767,0.443379367670114
8,2017,22,3,0.191563153931102,0.0617320243848184,0.391191096913095
8,2018,22,3,0.18866016450677,0.0569773604826929,0.400155028380643
10,2000,22,3,0.0538309353478434,0.0130971710524861,0.157645845329469
10,2001,22,3,0.0852699015872597,0.0206182332969552,0.210635794817873
10,2002,22,3,0.143605751542282,0.0419868302341775,0.336314259858177
10,2003,22,3,0.195951513901918,0.0578890892474481,0.423718912309896
10,2004,22,3,0.189624902322512,0.0438256982057314,0.371839752393143
10,2005,22,3,0.193734048373131,0.0470203529768417,0.428078362105915
10,2006,22,3,0.196783251484567,0.0517705185778174,0.449327970965004
10,2007,22,3,0.189990243772815,0.0441255340790239,0.44905618526603
10,2008,22,3,0.150280926207429,0.0356203049980351,0.361423510318282
10,2009,22,3,0.140169564907423,0.0385778730444372,0.328297320297857
10,2010,22,3,0.13531041194011,0.0464067292108869,0.268034992793005
10,2011,22,3,0.133931116601757,0.0540446129711869,0.25538377324809
10,2012,22,3,0.132174030535196,0.0558349305898881,0.251020130465148
10,2013,22,3,0.126354165357755,0.0566257951137684,0.232149587967296
10,2014,22,3,0.127135836443026,0.0689589186545589,0.205612792011994
10,2015,22,3,0.143851142435994,0.0815807590847052,0.216206373514981
10,2016,22,3,0.127475881022054,0.0684363855841484,0.215572577055887
10,2017,22,3,0.110826898914639,0.0504090411792185,0.184998807643293
10,2018,22,3,0.11776905311303,0.0508663220728801,0.220744727691722
11,2000,22,3,0.0886395351920597,0.0262881277316842,0.192337756373018
11,2001,22,3,0.0957085879742863,0.02447189099143,0.225863091512017
11,2002,22,3,0.128430326568305,0.0335934541310735,0.305883176556411
11,2003,22,3,0.129855369561859,0.0342056788625938,0.293204422590151
11,2004,22,3,0.131222012629023,0.0300725915627623,0.276202143504752
