"location_id","year_id","age_group_id","sex_id","gpr_mean","gpr_lower","gpr_upper"
6,2000,22,3,0.323457186052767,0.228997393167075,0.440724624183758
6,2001,22,3,0.316341315712401,0.204877590332089,0.420405449976789
6,2002,22,3,0.303646036202131,0.171111817035766,0.411514103022874
6,2003,22,3,0.289549657519895,0.164068896494844,0.395998163174473
6,2004,22,3,0.269795456385537,0.161265936512845,0.379583272053023
6,2005,22,3,0.222460961556217,0.107837289251478,0.333681077951413
6,2006,22,3,0.205192833518072,0.0978263895020931,0.30232041438446
6,2007,22,3,0.221114876141842,0.123152266582175,0.323526271376493
6,2008,22,3,0.174743751313992,0.0924918536171324,0.279429741435625
6,2009,22,3,0.167378028743748,0.0752071702948592,0.271063707862546
6,2010,22,3,0.174641988198205,0.0933862041101628,0.279347347746742
6,2011,22,3,0.173039777912443,0.0861890127309599,0.27969237744415
6,2012,22,3,0.157267001759374,0.0622902590144266,0.245346955744237
6,2013,22,3,0.150599603562812,0.0611958539377854,0.24083307657938
6,2014,22,3,0.155311971168793,0.0789825242886207,0.245926869725261
6,2015,22,3,0.155377608526876,0.079581928282202,0.249623193823995
6,2016,22,3,0.157055781612597,0.0782427117408675,0.238601866443152
6,2017,22,3,0.166008699843693,0.0795782586750947,0.250131199612251
6,2018,22,3,0.185055294085559,0.095322246516129,0.265509852064061
7,2000,22,3,0.258603359467222,0.147454950064979,0.354527270400947
7,2001,22,3,0.263449825781755,0.14759940436559,0.368169670727654
7,2002,22,3,0.277255350143999,0.174361350557374,0.386442900125661
7,2003,22,3,0.298861749185315,0.193842648786692,0.415928726391782
7,2004,22,3,0.300418228008108,0.206656573597925,0.414662246973057
7,2005,22,3,0.30392751115112,0.212840850447875,0.442152128038423
7,2006,22,3,0.288300914567166,0.189863140154567,0.432212765303913
7,2007,22,3,0.290724322239142,0.196951837080635,0.414287659529006
7,2008,22,3,0.303976621127494,0.204874036833643,0.415979823116503
7,2009,22,3,0.305499222779121,0.205022690181383,0.433157657095187
7,2010,22,3,0.311983864631521,0.213174221523157,0.435276954329541
7,2011,22,3,0.31021633590513,0.217116432466446,0.410282903214056
7,2012,22,3,0.302835974123137,0.199891152549163,0.395094782104035
7,2013,22,3,0.303618004832307,0.20891055261835,0.399848949779983
7,2014,22,3,0.31008393350139,0.233974489282294,0.400887078077076
7,2015,22,3,0.311358615353773,0.227981604977756,0.403053266086355
7,2016,22,3,0.324069612993234,0.232323310541292,0.409983713665915
7,2017,22,3,0.323837531375516,0.223637028590297,0.417595248210043
7,2018,22,3,0.336789844373062,0.234807235463956,0.433259994395758
8,2000,22,3,0.25651044735001,0.161531414589605,0.353292504806821
8,2001,22,3,0.246090862184796,0.156050861195559,0.355181175630479
8,2002,22,3,0.231956926230767,0.151088447885745,0.324640519427022
8,2003,22,3,0.227522550714484,0.128179868696947,0.327253351248314
8,2004,22,3,0.254240410659227,0.146891037062285,0.357960789191744
8,2005,22,3,0.252496959569553,0.141550204364337,0.352205033569725
8,2006,22,3,0.239110525355074,0.142133913633569,0.33747140757377
8,2007,22,3,0.235984006975689,0.132752329083411,0.327581367694558
8,2008,22,3,0.234839925639684,0.136577562950345,0.341409403293106
8,2009,22,3,0.238407981183143,0.127310514972132,0.35493369463309
8,2010,22,3,0.241246882789215,0.130276773352401,0.368372066912299
8,2011,22,3,0.275672661654178,0.159126235266287,0.402294485638569
8,2012,22,3,0.286357786130903,0.162323328380196,0.398724465529994
8,2013,22,3,0.27201833159105,0.166608843343008,0.386151994256186
8,2014,22,3,0.279060547191593,0.168545924479954,0.384189254312671
8,2015,22,3,0.301748371353188,0.185081292459185,0.407087685338265
8,2016,22,3,0.287746302164491,0.170960597761634,0.396201629585827
8,2017,22,3,0.29345718250458,0.185087016088093,0.402194130087867
8,2018,22,3,0.273687195670416,0.166789527287003,0.372931728277397
10,2000,22,3,0.384426108332456,0.294246763354587,0.481951188550338
10,2001,22,3,0.387365696836427,0.290285076808032,0.479808105900048
10,2002,22,3,0.39391262321682,0.30915696543237,0.470807204792941
10,2003,22,3,0.392753958241195,0.325524721530639,0.45156620222178
10,2004,22,3,0.394952292355124,0.312171463210417,0.473302302078195
10,2005,22,3,0.39617395696129,0.313020512340101,0.492151012130454
10,2006,22,3,0.403112896097006,0.316115920548885,0.498553221886433
10,2007,22,3,0.412373653711492,0.309983479557969,0.521487023940643
10,2008,22,3,0.422637790121558,0.321252671142953,0.526269130283225
10,2009,22,3,0.441825217824558,0.342426617790049,0.541944730142213
10,2010,22,3,0.469687247332492,0.375964196254935,0.568984606588149
10,2011,22,3,0.499920187983977,0.398607360609788,0.585155380524194
10,2012,22,3,0.510738586645976,0.426860619539367,0.597643634521322
10,2013,22,3,0.535641373676994,0.457965733879371,0.599934082689282
10,2014,22,3,0.556558213760014,0.485143197216747,0.63032923788854
10,2015,22,3,0.686193369259967,0.615128299060674,0.764270288843252
10,2016,22,3,0.698273834399209,0.625549690697437,0.771348853160715
10,2017,22,3,0.700515623189503,0.62381249674002,0.768209337192232
10,2018,22,3,0.698675991973216,0.610197280795669,0.768665113638341
11,2000,22,3,0.234362263834835,0.140422101504994,0.338339062937874
11,2001,22,3,0.226510773860259,0.111082779930657,0.343029545877828
11,2002,22,3,0.201974265907987,0.0914506928466581,0.329663763191126
11,2003,22,3,0.193238215717266,0.0932306552645042,0.317172707224197
11,2004,22,3,0.194396774776852,0.079521935668131,0.309258577160756
11,2005,22,3,0.261896757021024,0.157191447391908,0.367209636859915
11,2006,22,3,0.265273741228172,0.177935186567034,0.360978371857048
11,2007,22,3,0.276825683533991,0.183839711584518,0.361382129426063
11,2008,22,3,0.273313262536778,0.189472889344103,0.352223238362787
11,2009,22,3,0.290852332840457,0.195502545593726,0.385163437274803
11,2010,22,3,0.310204938001137,0.216968795910944,0.392311480009821
11,2011,22,3,0.313937259247143,0.215828257313428,0.398119862878439
11,2012,22,3,0.311810203428771,0.223505092192196,0.395548585999242
11,2013,22,3,0.270858732272905,0.179927629794944,0.355929911802768
11,2014,22,3,0.27303233246339,0.193294420022548,0.357729406063833
11,2015,22,3,0.296975246712838,0.228005802549151,0.393046629295181
11,2016,22,3,0.298757429182116,0.23048197813882,0.409052472432584
11,2017,22,3,0.317212146632076,0.236157178147281,0.416076258054192
11,2018,22,3,0.337242817751548,0.236310530893528,0.427118587857172
12,2000,22,3,0.253353081993213,0.151163506652741,0.356351328012758
12,2001,22,3,0.280950964623018,0.188906448388034,0.399944114518386
12,2002,22,3,0.289798483447656,0.188982052706232,0.409672527821555
12,2003,22,3,0.281907616015967,0.183468628023393,0.389784491489619
12,2004,22,3,0.282263457628548,0.178706373303613,0.379902676311509
12,2005,22,3,0.232816965793707,0.137215175996394,0.322854424167865
