location_id,year_id,age_group_id,sex_id,gpr_mean,gpr_lower,gpr_upper
10,2005,22,3,0.753824441,0.573657144,0.881757296
10,2006,22,3,0.81524823,0.679895877,0.905727078
10,2007,22,3,0.868227463,0.77102884,0.928483365
10,2008,22,3,0.888577999,0.818279177,0.936117263
10,2009,22,3,0.897813543,0.84156629,0.939209684
10,2010,22,3,0.909882155,0.860476787,0.947259745
10,2011,22,3,0.910271967,0.853555924,0.950657239
10,2012,22,3,0.924255831,0.86842486,0.962379017
10,2013,22,3,0.930364695,0.873051606,0.96795052
10,2014,22,3,0.905760545,0.82189243,0.960100214
10,2015,22,3,0.910003676,0.813458463,0.966767624
10,2016,22,3,0.900285802,0.783923139,0.967230469
10,2017,22,3,0.904107331,0.780354251,0.972331489
10,2018,22,3,0.90094597,0.758829421,0.974411648
11,1990,22,3,0.005256377,0.000299933,0.026486753
11,1991,22,3,0.006080951,0.000334628,0.028135533
11,1992,22,3,0.006841664,0.000382707,0.030541906
11,1993,22,3,0.007978943,0.000432358,0.03600792
11,1994,22,3,0.00871592,0.000493437,0.041625471
11,1995,22,3,0.009701936,0.000538449,0.047964566
11,1996,22,3,0.010509265,0.00058951,0.053060183
11,1997,22,3,0.010302054,0.000610916,0.054559506
11,1998,22,3,0.011138045,0.000655863,0.059680973
11,1999,22,3,0.011558651,0.000715937,0.060919418
11,2000,22,3,0.0124666,0.00076507,0.060033335
11,2001,22,3,0.015166404,0.000945439,0.071452298
11,2002,22,3,0.017621025,0.00108551,0.088419105
11,2003,22,3,0.020921968,0.001384176,0.102411459
11,2004,22,3,0.022735316,0.00147565,0.112536808
11,2005,22,3,0.026106743,0.001723604,0.124294325
11,2006,22,3,0.027054697,0.001743564,0.134458136
11,2007,22,3,0.0311537,0.002131592,0.157768742
11,2008,22,3,0.029465475,0.002064947,0.139114246
11,2009,22,3,0.028683285,0.002085273,0.134824519
11,2010,22,3,0.027839594,0.002034219,0.12981718
11,2011,22,3,0.025957994,0.001855514,0.12921976
11,2012,22,3,0.024926803,0.001604166,0.126642876
11,2013,22,3,0.022981159,0.001492874,0.110701882
11,2014,22,3,0.024108487,0.001506471,0.110248141
11,2015,22,3,0.026680757,0.001707503,0.125742193
11,2016,22,3,0.02776067,0.001772574,0.125760089
11,2017,22,3,0.030495982,0.001898293,0.134048084
11,2018,22,3,0.03069824,0.001979612,0.12672157
12,1990,22,3,0.009563465,0.000640223,0.040670641
12,1991,22,3,0.009885418,0.000709692,0.041191369
12,1992,22,3,0.01046847,0.000782284,0.042319731
12,1993,22,3,0.011347138,0.000913026,0.04562977
12,1994,22,3,0.012163979,0.001042985,0.050333084
12,1995,22,3,0.013527893,0.00119272,0.057488086
12,1996,22,3,0.014259617,0.001412199,0.060362256
12,1997,22,3,0.016206356,0.001781655,0.066300015
