"loc_id","year_id","age_group_id","sex_id","gpr_mean","gpr_lower","gpr_upper"
12,2007,22,3,0.191860120832204,0.116382669835284,0.285887713158082
12,2018,22,3,0.27686635149505,0.1440715334795,0.397444400396292
12,2002,22,3,0.405363286833786,0.259110338858392,0.535420092861729
12,2011,22,3,0.310938647510002,0.221660749395143,0.418487051215693
12,2015,22,3,0.433761934220055,0.314662135132434,0.554843712921741
12,2006,22,3,0.198492490810441,0.110222557668365,0.331282514046397
12,2000,22,3,0.36624520112159,0.218178212926813,0.534023548048835
12,2009,22,3,0.257499455136145,0.144225851715465,0.394069603324261
12,2008,22,3,0.354211116045012,0.222061523340931,0.482666199435062
12,2001,22,3,0.37852145770865,0.244818932797651,0.507763993726489
12,2017,22,3,0.26463998106308,0.146607938744292,0.37911830009374
12,2004,22,3,0.217402294089303,0.125409362495408,0.349458583058773
12,2014,22,3,0.235915474485866,0.147049339750762,0.343468097370903
12,2005,22,3,0.173118425862256,0.0914498255581236,0.305275034222068
12,2010,22,3,0.217796854958075,0.13098790195544,0.328436896500473
12,2016,22,3,0.341195689655455,0.223328839747682,0.457583980390597
12,2003,22,3,0.374154916855851,0.233750336692174,0.543677262104023
12,2013,22,3,0.210072940949362,0.126432984588952,0.306874744224158
12,2012,22,3,0.31354699625143,0.217163643251972,0.421040654913616
13,2011,22,3,0.531173422148306,0.33920208365331,0.776981629138074
13,2013,22,3,0.549021834681279,0.307272704976042,0.772721420013763
13,2015,22,3,0.574273760209969,0.33467435272131,0.745227199611515
13,2009,22,3,0.493212443171637,0.323931331863671,0.694002475782153
13,2017,22,3,0.585961023139671,0.38689344980845,0.761204052972589
13,2006,22,3,0.463652795293517,0.282205184357216,0.723526136506008
13,2005,22,3,0.459007154947762,0.251186273055153,0.698696099152069
13,2014,22,3,0.561234970566606,0.317917926896649,0.761403217992917
13,2012,22,3,0.550348720293689,0.328844647719707,0.801309546802522
13,2002,22,3,0.474317981510638,0.248371739625572,0.670003859073205
13,2001,22,3,0.439059369786463,0.223201513783742,0.650278557936953
13,2008,22,3,0.484303634020119,0.294665405749275,0.709919429280635
13,2003,22,3,0.487016824798213,0.267638394636708,0.664398760719257
13,2018,22,3,0.578680998044407,0.356665488360286,0.74467897843221
13,2000,22,3,0.473060820969822,0.236132245318245,0.690640166473246
13,2016,22,3,0.578754586170438,0.338115549356569,0.763234388672392
13,2004,22,3,0.479586402094974,0.276220776643708,0.683999532662004
13,2010,22,3,0.516307308832684,0.343815954220162,0.742209750671149
13,2007,22,3,0.471601778250713,0.30070715931518,0.728979902756761
14,2005,22,3,0.479286529587444,0.248205900796622,0.735258333600466
14,2002,22,3,0.470487230670095,0.286125670057937,0.678563660576766
14,2007,22,3,0.508857401683433,0.280635998979164,0.754645761457651
14,2006,22,3,0.507762054205306,0.270380321030337,0.762136158986966
14,2001,22,3,0.452062237939093,0.254401895013346,0.633809975204246
14,2003,22,3,0.480376312918516,0.233202862684592,0.696390142791016
14,2012,22,3,0.651410190444824,0.43215447461356,0.832655264138753
14,2004,22,3,0.468195185539845,0.22633753242017,0.691976533329813
14,2008,22,3,0.535833941876322,0.32103315664107,0.797296576397837
14,2018,22,3,0.633335392428626,0.434052061124966,0.811998782466795
14,2009,22,3,0.576476016053842,0.345669554274902,0.801287145759541
14,2017,22,3,0.6348046597155,0.404686135469589,0.822779313142582
14,2011,22,3,0.641640271455004,0.390365663491322,0.830807274340138
14,2013,22,3,0.65507666736262,0.462445371022858,0.849888153168194
14,2010,22,3,0.618888827299575,0.380346097018329,0.808433846478522
14,2016,22,3,0.629202039607779,0.369939663130376,0.821728563254753
14,2015,22,3,0.63879991073577,0.425820641149609,0.836897936836605
14,2000,22,3,0.44201503817354,0.261333860356686,0.627528849488793
14,2014,22,3,0.659563773373597,0.454588265319681,0.847584931473579
15,2017,22,3,0.496906777284879,0.283777104889709,0.70612114961129
15,2006,22,3,0.42471734640377,0.210619918626759,0.703950141921752
15,2003,22,3,0.402988995266773,0.209099578307512,0.677681204789989
15,2007,22,3,0.409217268497865,0.19023058694934,0.67506637469244
15,2004,22,3,0.409230033336712,0.215593810307999,0.654431014124216
15,2011,22,3,0.422491557430709,0.228385784283948,0.671873918455161
15,2014,22,3,0.440756758695601,0.235277393988957,0.661052546964303
15,2005,22,3,0.417462255985578,0.202125402945748,0.682589849940529
15,2002,22,3,0.367938943981946,0.173530575377173,0.677052927814213
15,2010,22,3,0.459282949436298,0.252126267718463,0.708571114770068
15,2015,22,3,0.447639577404442,0.226874301062084,0.669862669391201
15,2013,22,3,0.428096413443659,0.230472748758148,0.664459591699927
15,2012,22,3,0.494245982836595,0.280148517766199,0.718940347491706
15,2009,22,3,0.441640447057355,0.228063394449124,0.695560803916979
15,2008,22,3,0.418606651394018,0.200692762477684,0.681141796956609
15,2018,22,3,0.499177035861422,0.307929470648139,0.692876359678577
15,2001,22,3,0.342660241245531,0.167132867828564,0.611387205667946
15,2000,22,3,0.338568130125037,0.171640903025213,0.556463113629171
15,2016,22,3,0.492537664883655,0.278353950526371,0.699543446879343
16,2009,22,3,0.430085811891603,0.208127589436575,0.62589934170631
16,2005,22,3,0.407469658433514,0.200912046508363,0.616702803290313
16,2010,22,3,0.443011818284763,0.234431230950354,0.633640811341613
16,2008,22,3,0.414753405154399,0.202537586819935,0.669097332104778
16,2015,22,3,0.374268791745567,0.170940638636496,0.608855455561907
16,2003,22,3,0.431650516739078,0.254123079966952,0.632113217250606
16,2013,22,3,0.421368662893474,0.198667830032595,0.645648988955192
16,2014,22,3,0.455130042094772,0.217676770117812,0.671064756639402
16,2012,22,3,0.450604006901116,0.238006358686509,0.667209447488966
16,2016,22,3,0.453058547724256,0.20965359707799,0.700813907026305
16,2006,22,3,0.408657854032774,0.207257699602485,0.640376779857094
16,2011,22,3,0.456808493761006,0.258173675801855,0.648007749563635
16,2007,22,3,0.405786327502772,0.20780875323213,0.674156990314075
16,2001,22,3,0.440438887390988,0.224064358494387,0.645384082150196
16,2000,22,3,0.436733740083577,0.236014131077886,0.67189007482648
16,2004,22,3,0.430242645062223,0.237060928466283,0.626642760349404
16,2002,22,3,0.431426313513207,0.236869972221523,0.597516868040487
16,2017,22,3,0.468854866958881,0.248073940887226,0.702678915092326
16,2018,22,3,0.428709424073768,0.230329999313348,0.632458252435576
17,2005,22,3,0.493511242617271,0.259032043942346,0.709356960172892
17,2015,22,3,0.691255046191414,0.506697953193436,0.871079886509847
17,2006,22,3,0.494836326215384,0.275577644494109,0.666416640915271
17,2007,22,3,0.496855247494783,0.25230998935691,0.711446801450739
17,2016,22,3,0.652869343773915,0.387253198954023,0.841414115506983
17,2018,22,3,0.626623634132748,0.373550344529436,0.805487777913237
17,2011,22,3,0.663095025585189,0.420336187832779,0.832383942593371
17,2010,22,3,0.623805301506617,0.397562774287922,0.815362018732126
17,2000,22,3,0.491257615322023,0.288096693860005,0.724442461536109
17,2001,22,3,0.481172909726058,0.266958136052474,0.719266222712172
17,2017,22,3,0.646867462609909,0.352187384312896,0.819087279733061
17,2008,22,3,0.521844124337319,0.255318560052043,0.727233095384392
17,2004,22,3,0.490906297732977,0.266513913029639,0.756871622369618
17,2003,22,3,0.481489915662005,0.253636908903356,0.742228552380682
17,2012,22,3,0.712311827174844,0.461812292461952,0.83157876015026
17,2013,22,3,0.701132599945767,0.453033573481638,0.821927305959735
17,2009,22,3,0.566723790630894,0.316440256940537,0.77086224502818
17,2014,22,3,0.701758400761478,0.496322737373655,0.853807709053708
17,2002,22,3,0.47528523515724,0.237272414521579,0.700502796623906
18,2014,22,3,0.493233982959713,0.289821859040444,0.704229765571214
18,2013,22,3,0.502589364038319,0.270666695306863,0.706720889772287
18,2002,22,3,0.481066242620744,0.258619542966978,0.637015506866389
18,2001,22,3,0.497312789540949,0.278959218051701,0.645357998104897
18,2003,22,3,0.488880221316852,0.277760738714434,0.64933726289864
18,2012,22,3,0.503220266916502,0.271857898360452,0.714137287850749
18,2007,22,3,0.466759916680374,0.261556996401553,0.676621177432063
18,2000,22,3,0.509783039750188,0.320454108775516,0.66363043094806
18,2008,22,3,0.45233642796448,0.273434508866793,0.645888709974211
18,2016,22,3,0.486006740269199,0.299784125236456,0.701464273738914
18,2006,22,3,0.475814325305167,0.259541259667152,0.687756879960848
18,2011,22,3,0.486914240886031,0.292083923098704,0.713506931586698
18,2010,22,3,0.476190337271805,0.287526650808946,0.682722874366532
18,2009,22,3,0.474420663139434,0.257746884014791,0.684748546090161
18,2015,22,3,0.484345213946891,0.283631231672359,0.662051952155587
18,2018,22,3,0.491182616681318,0.276604040683911,0.721219519224293
18,2017,22,3,0.488354185048013,0.283027119695127,0.700646757183051
18,2005,22,3,0.483361812805926,0.244376079095306,0.673187362519723
18,2004,22,3,0.491175365481157,0.280066005851239,0.665955673990041
19,2009,22,3,0.36483313559344,0.15924338495856,0.543801229950588
19,2013,22,3,0.407910382734472,0.235583736201474,0.578422572619043
19,2010,22,3,0.374519884292781,0.185625679815403,0.546781598119016
19,2011,22,3,0.386385536073819,0.203157700550839,0.565453487434884
19,2015,22,3,0.416098078073504,0.250774213130114,0.59821183864335
19,2018,22,3,0.408149282122412,0.169044532323026,0.654499081413549
19,2012,22,3,0.399769164829886,0.221609424698239,0.567210866628995
19,2008,22,3,0.350845914952071,0.154832938641358,0.529689022487206
19,2007,22,3,0.325742237800716,0.164837359943227,0.524061983274367
19,2014,22,3,0.401612514419269,0.225234608729245,0.579505547939733
19,2004,22,3,0.244567071973845,0.100490242218293,0.434535988978344
19,2016,22,3,0.405910851585454,0.227987856913521,0.591090885108325
19,2005,22,3,0.313439776563612,0.142847817317669,0.522807355565722
19,2017,22,3,0.413287169868571,0.209523622029786,0.648336969923208
19,2000,22,3,0.303699366886857,0.145367701091491,0.508694063393723
19,2001,22,3,0.291636075219328,0.129227930512463,0.495394478464003
19,2003,22,3,0.271472779368666,0.113576936881807,0.466163254627433
19,2006,22,3,0.32034156531931,0.171812022566014,0.538406257496307
19,2002,22,3,0.263932140558775,0.111993710594107,0.471393582465961
20,2007,22,3,0.462566770171965,0.22905197829058,0.684612194474046
20,2008,22,3,0.506333887542336,0.274120355799131,0.726654033712528
20,2006,22,3,0.463814191217925,0.238781539885083,0.717734250634565
20,2005,22,3,0.461433350981702,0.236054911131791,0.722321842089481
20,2015,22,3,0.792522269196828,0.566427757214673,0.927055837472512
20,2016,22,3,0.788460538814547,0.595623992095995,0.918995917804731
20,2017,22,3,0.765852766393955,0.578429463443044,0.891850589755781
20,2003,22,3,0.461203705185956,0.227208388644212,0.671540847385386
20,2004,22,3,0.462377040813595,0.233316667415769,0.708218908020939
20,2010,22,3,0.592704435266586,0.355658187315792,0.789396041282309
20,2002,22,3,0.425543003523702,0.205247785640525,0.645107041745231
20,2000,22,3,0.468202927022069,0.273837357301525,0.707641025817164
20,2009,22,3,0.546926258612141,0.325730612979608,0.75068755199004
20,2014,22,3,0.790565655314406,0.542903864507076,0.923327470707876
20,2012,22,3,0.684237429007115,0.448728525818626,0.858291026625827
20,2001,22,3,0.461127858423752,0.245583392040242,0.705117563114464
20,2013,22,3,0.571407561172836,0.333973514809589,0.795249696775252
20,2018,22,3,0.684403120403175,0.482282878656665,0.836902097842927
20,2011,22,3,0.631879489520438,0.382542251302641,0.824317668122122
22,2017,22,3,0.597569402133524,0.387704246323374,0.77423251942945
22,2015,22,3,0.572281158718207,0.334452991327926,0.782273573580565
22,2004,22,3,0.48324191259306,0.263768709178625,0.671178664816798
22,2011,22,3,0.53429565445574,0.301916268125449,0.753118583583669
22,2018,22,3,0.605256353865602,0.408222431832783,0.775383071326108
22,2014,22,3,0.568469144682919,0.354420939584462,0.757579193717193
22,2009,22,3,0.537092020160925,0.287756408862856,0.758036325288835
22,2008,22,3,0.538433662330408,0.299005232909194,0.750120982953624
22,2003,22,3,0.508227700603269,0.309384887361215,0.700062829744402
22,2002,22,3,0.5080698422938,0.308882683534751,0.688009161754474
22,2013,22,3,0.5579208348847,0.342750725429633,0.745346298820289
22,2012,22,3,0.532820216704924,0.311766585742863,0.745790035106811
22,2016,22,3,0.589123868465908,0.366773062872628,0.797501315065655
22,2006,22,3,0.495553635301236,0.256389668023227,0.72555958725766
22,2005,22,3,0.424716227475354,0.203650022263945,0.634977137979836
22,2001,22,3,0.515706080228375,0.332459884939522,0.739716456901066
22,2007,22,3,0.516876601580893,0.262131386773449,0.714579849006437
22,2000,22,3,0.516709751130405,0.319264436067976,0.727886463474705
22,2010,22,3,0.530530638554928,0.276437296035978,0.757335391815553
23,2015,22,3,0.326800254426553,0.136516837604477,0.523218826753124
23,2014,22,3,0.313227821035013,0.126622532139941,0.485559337631442
23,2011,22,3,0.283739185830718,0.130078859019127,0.487786679815299
23,2009,22,3,0.251902447460153,0.119328981427336,0.417973532998197
23,2013,22,3,0.300997422940098,0.143112261859811,0.487039735043913
23,2016,22,3,0.362043793529175,0.16788889361817,0.569353410937177
23,2004,22,3,0.232145403816725,0.108513479514238,0.490882908624637
23,2012,22,3,0.289538289046316,0.130908676318709,0.474735298522713
23,2003,22,3,0.234635756999096,0.111036124541561,0.453908696976922
23,2000,22,3,0.22720431396437,0.102904304880168,0.385403511940979
23,2010,22,3,0.268516856863865,0.118572276213562,0.439255218217052
23,2018,22,3,0.399464920498911,0.205100238588463,0.621797314349397
23,2017,22,3,0.384526219480433,0.189847068572983,0.613711916762789
23,2008,22,3,0.238765595157807,0.098021084396543,0.397461400632911
23,2007,22,3,0.220593723716482,0.0891285907219206,0.389352285523723
23,2005,22,3,0.232284567136888,0.113821465787531,0.468416330589349
23,2001,22,3,0.234516954978655,0.104119985137172,0.407479435833004
23,2006,22,3,0.217852945731087,0.0898610788269899,0.386974595791671
23,2002,22,3,0.234867308832201,0.112053713005884,0.41782304571017
24,2013,22,3,0.649419169495738,0.447615158925851,0.806398909944097
24,2012,22,3,0.634791482252215,0.433116438524449,0.806433756436424
24,2010,22,3,0.647500249635219,0.460909478124579,0.824307026238804
24,2003,22,3,0.404981271871594,0.226895219447383,0.623723088545474
24,2004,22,3,0.459152820029844,0.259198753586551,0.650338040647337
24,2005,22,3,0.503062990160162,0.309924064332025,0.715237665039657
24,2011,22,3,0.643361515506573,0.466308264314857,0.826514175125911
24,2000,22,3,0.360180212320248,0.19408834190491,0.55746427921456
24,2018,22,3,0.652693077995336,0.429421138732433,0.827492540213645
24,2001,22,3,0.390317031128599,0.209173355464267,0.600077382506703
24,2009,22,3,0.600393093467237,0.402196077677306,0.797596629487429
24,2002,22,3,0.398203550091113,0.233224835037105,0.61542310549481
24,2017,22,3,0.651270003202824,0.430444770135993,0.825988475896632
24,2006,22,3,0.510860882924742,0.30579951520946,0.715555476625708
24,2014,22,3,0.633466639382327,0.434811889018544,0.79893406542926
24,2015,22,3,0.634421893673747,0.41321441494691,0.794595837757414
24,2016,22,3,0.598238817574254,0.380501913270264,0.780860001792569
24,2008,22,3,0.577135847445421,0.382918400020621,0.790581842455192
24,2007,22,3,0.536000712162792,0.338756699170739,0.744766488720297
25,2014,22,3,0.476368427151988,0.253506132795499,0.686478289175498
25,2008,22,3,0.382026803377678,0.186847246679139,0.637574293112152
25,2006,22,3,0.337620581107898,0.173910175672971,0.587830098036479
25,2002,22,3,0.349290004176917,0.198424561915506,0.527129556135141
25,2013,22,3,0.448148246799657,0.232636749403931,0.639867653253881
25,2010,22,3,0.41014196970864,0.187183971925026,0.631642247861917
25,2012,22,3,0.468897109025043,0.25479885024878,0.671856838443098
25,2009,22,3,0.400202261466246,0.187403921198993,0.653132851724689
25,2007,22,3,0.363579795500218,0.177426840476889,0.617065384764992
25,2011,22,3,0.407708892691922,0.202169842960911,0.614549943145406
25,2018,22,3,0.490634860764479,0.300203251133275,0.687185305492703
25,2016,22,3,0.472076625729471,0.232347047720449,0.701675408455087
25,2005,22,3,0.361353031509455,0.19087377099709,0.603292138283969
25,2004,22,3,0.341603856336725,0.172989444971158,0.568758877601663
25,2001,22,3,0.348419557142587,0.193998279693223,0.558450035229258
25,2017,22,3,0.494954935562996,0.265312639654649,0.69654481217424
25,2003,22,3,0.357529322732125,0.195339956093744,0.54780472912507
25,2000,22,3,0.341178327665256,0.192856388142947,0.52434571369155
25,2015,22,3,0.487721058044268,0.237687315195597,0.703539843721394
26,2001,22,3,0.231380137538202,0.117223481742792,0.401958406299413
26,2012,22,3,0.338496886149946,0.164875546551381,0.541829268410129
26,2018,22,3,0.348912746224894,0.168306632588037,0.550063705729136
26,2011,22,3,0.307081155798327,0.161371728650691,0.491961766078386
26,2000,22,3,0.239236381191463,0.10758927125019,0.425680696431537
26,2013,22,3,0.345948519175466,0.176543880839711,0.526213924194615
26,2002,22,3,0.232851301032611,0.109014612271753,0.388327310270759
26,2008,22,3,0.276216599392697,0.142709745161302,0.466408381710929
26,2007,22,3,0.261260698701613,0.123466336649441,0.425048012221981
26,2014,22,3,0.350109177740101,0.173682845495933,0.560735079163238
26,2005,22,3,0.25854300973722,0.118006843179709,0.428531252410294
26,2016,22,3,0.354470240060788,0.171421141113177,0.552868784004354
26,2003,22,3,0.244660767117949,0.111722777435845,0.415718787338194
26,2006,22,3,0.258900946497909,0.126027419027283,0.416175805752184
26,2015,22,3,0.348993544732233,0.153953291666319,0.574867714142361
26,2004,22,3,0.247829045679001,0.11607783588952,0.403906729759771
26,2010,22,3,0.281740596508662,0.145407114805016,0.44673968223088
26,2009,22,3,0.27545097117807,0.147128982705873,0.463786070963406
26,2017,22,3,0.349042558738531,0.148154640278903,0.53061522567916
27,2009,22,3,0.513795355848897,0.300552195055026,0.707441865821189
27,2015,22,3,0.588303012103243,0.351842703282508,0.811334458972168
27,2016,22,3,0.584885903968531,0.360289327977806,0.791871935734004
27,2017,22,3,0.582362217230031,0.368460455175097,0.786465243099673
27,2014,22,3,0.571905697408434,0.343552755966102,0.808840597463987
27,2003,22,3,0.516488892383259,0.330188154811708,0.763267562244957
27,2012,22,3,0.538506644659877,0.347262239540836,0.731984805012189
27,2013,22,3,0.559371117747063,0.343514633378588,0.782312172218999
27,2018,22,3,0.581600912652586,0.365553318276371,0.804950651255371
27,2007,22,3,0.523928318679735,0.278545257710924,0.740250433714408
27,2000,22,3,0.513702660947701,0.310945140409096,0.704090746926477
27,2011,22,3,0.524155232845095,0.360118934083082,0.716763710153059
27,2006,22,3,0.528929686711629,0.291609182088588,0.744106030985078
27,2005,22,3,0.521745029727322,0.303406061898664,0.742124409004359
27,2010,22,3,0.514869081000459,0.325180665225811,0.703001696064736
27,2001,22,3,0.50906067316955,0.311246232247215,0.73976020182488
27,2004,22,3,0.48591342549616,0.284718269666707,0.73180447380613
27,2002,22,3,0.502624159239015,0.306345145921342,0.758685856883809
27,2008,22,3,0.517169610185545,0.284130583478244,0.739242609030971
28,2007,22,3,0.341365217933637,0.172653799250364,0.563022497400929
28,2000,22,3,0.304577174430853,0.136654636087494,0.499230808401783
28,2017,22,3,0.520278792343252,0.276923858208843,0.745278784144675
28,2006,22,3,0.329519280273692,0.157851972374506,0.552527181491515
28,2009,22,3,0.394621140067297,0.185954874746692,0.592214709110025
28,2004,22,3,0.32796756299714,0.171111547767499,0.550756366838512
28,2012,22,3,0.51427347308927,0.290696096112762,0.749034706137186
28,2008,22,3,0.384066423675994,0.196431734524517,0.596027885570895
28,2005,22,3,0.33358385435146,0.16501298339494,0.554389055914266
28,2002,22,3,0.352745484054131,0.199640114320223,0.562882801074601
28,2003,22,3,0.335465439678956,0.181817192840802,0.547134413029933
28,2014,22,3,0.518808973861368,0.270772394520993,0.751516536957685
28,2016,22,3,0.520352317262325,0.281464253261862,0.740664375900972
28,2015,22,3,0.512763240892647,0.274426626261367,0.746942171307636
28,2001,22,3,0.321647636560896,0.170933599518859,0.519278628833502
28,2018,22,3,0.529473171811466,0.28975846474272,0.745940113421257
28,2013,22,3,0.516539898031043,0.283528247230666,0.75343508498845
28,2010,22,3,0.448002269342257,0.210154177286425,0.680634773177606
28,2011,22,3,0.495973533246772,0.248032200145253,0.730762478695299
29,2017,22,3,0.666712570082366,0.449439386175443,0.82968490539226
29,2016,22,3,0.667515025825149,0.419016361842848,0.82477122558083
29,2003,22,3,0.503034041067626,0.311917180084628,0.716795821485819
29,2018,22,3,0.659728652633417,0.462579693028019,0.834485683299496
29,2004,22,3,0.489379538783109,0.293056048673011,0.698376579153648
29,2002,22,3,0.502323792405609,0.302026512817401,0.733636159712517
29,2015,22,3,0.661108819001573,0.445622373389719,0.818856546135212
29,2014,22,3,0.657558078229465,0.474854209447808,0.815346341184583
29,2013,22,3,0.648683783032692,0.440044254885076,0.817707819662624
29,2006,22,3,0.515328496469781,0.308687623377975,0.754565164071826
29,2000,22,3,0.50952201369147,0.288733158866391,0.733285403288117
29,2001,22,3,0.510218784789078,0.289789488035008,0.745750183010356
29,2011,22,3,0.629810943380234,0.397770499699417,0.811205996926501
29,2012,22,3,0.64462488200256,0.455568704985143,0.813746018985802
29,2005,22,3,0.511289397522141,0.329935215287978,0.722510397721994
29,2010,22,3,0.615486639818336,0.384326705542289,0.80036595464497
29,2008,22,3,0.552087012119586,0.356844480429094,0.782166711440236
29,2007,22,3,0.528953386214109,0.339808818893777,0.783295734045333
29,2009,22,3,0.573788437797391,0.373827312805166,0.782831726119359
30,2003,22,3,0.269369180175981,0.118517654478843,0.511136944604943
30,2004,22,3,0.270002265208165,0.123560054398287,0.521068984559754
