COUNTRY_ID,country,year,p.mean,p.lower,p.upper
IDN,Indonesia,1991,0.014224548,2.30E-05,0.135294588
IDN,Indonesia,1992,0.015173891,3.02E-05,0.144634268
IDN,Indonesia,1993,0.012615035,2.15E-05,0.110635253
IDN,Indonesia,1994,0.008276248,1.03E-05,0.076077052
IDN,Indonesia,1995,0.008686507,1.39E-05,0.087606517
IDN,Indonesia,1996,0.006341634,8.25E-06,0.065936054
IDN,Indonesia,1997,0.00689823,8.71E-06,0.069757291
IDN,Indonesia,1998,0.006347326,7.05E-06,0.05829656
IDN,Indonesia,1999,0.00623089,7.42E-06,0.060263201
IDN,Indonesia,2000,0.005918305,6.79E-06,0.054737098
IDN,Indonesia,2001,0.005182142,6.24E-06,0.041266651
IDN,Indonesia,2002,0.008377905,1.33E-05,0.078253756
IDN,Indonesia,2003,0.007786947,1.50E-05,0.065390097
IDN,Indonesia,2004,0.006628562,8.56E-06,0.054684472
IDN,Indonesia,2005,0.005355167,6.49E-06,0.044724774
IDN,Indonesia,2006,0.005597598,7.53E-06,0.049493436
IDN,Indonesia,2007,0.004487708,4.80E-06,0.039792968
IDN,Indonesia,2008,0.004603467,5.06E-06,0.044453519
IDN,Indonesia,2009,0.003289338,3.46E-06,0.025563729
IDN,Indonesia,2010,0.001793748,1.27E-06,0.012881074
IDN,Indonesia,2011,0.00154686,1.07E-06,0.009195231
IDN,Indonesia,2012,0.002107427,1.65E-06,0.015046774
IDN,Indonesia,2013,0.002215926,1.94E-06,0.015353068
IDN,Indonesia,2014,0.002381385,2.27E-06,0.017065078
IDN,Indonesia,2015,0.002335056,2.12E-06,0.016430342
IDN,Indonesia,2016,0.001682038,1.22E-06,0.011314552
IDN,Indonesia,2017,0.00138546,6.55E-07,0.009225786
IDN,Indonesia,2018,0.001195491,4.48E-07,0.009202051
IDN,Indonesia,2019,0.000919854,2.95E-07,0.004836244
IND,India,1990,0.151634926,0.002250909,0.667133065
IND,India,1991,0.149701965,0.002362651,0.652149521
IND,India,1992,0.166589259,0.003256009,0.666539573
IND,India,1993,0.147324673,0.002694576,0.618660407
IND,India,1994,0.099003942,0.001067397,0.481989211
IND,India,1995,0.103527237,0.001167133,0.498295175
IND,India,1996,0.075795971,0.000905418,0.403657061
IND,India,1997,0.088745784,0.001250163,0.463523032
IND,India,1998,0.087296071,0.001086021,0.471138056
IND,India,1999,0.087399062,0.001014556,0.463463721
IND,India,2000,0.082746527,0.000879818,0.443069397
IND,India,2001,0.064225938,0.000563749,0.386870588
IND,India,2002,0.09130795,0.001173215,0.465870565
IND,India,2003,0.086619283,0.001020115,0.418274478
IND,India,2004,0.067785345,0.000699313,0.35328523
IND,India,2005,0.053764817,0.000456203,0.32027248
IND,India,2006,0.057158995,0.000617001,0.313323752
IND,India,2007,0.044839967,0.000468084,0.260493509
IND,India,2008,0.045552997,0.000367161,0.2635032
IND,India,2009,0.030063836,0.000250757,0.196236169
IND,India,2010,0.014387301,7.57E-05,0.097987633
IND,India,2011,0.011899362,7.22E-05,0.076792563
IND,India,2012,0.01683185,0.000111714,0.104496449
IND,India,2013,0.019421179,0.000145043,0.11868041
IND,India,2014,0.020593562,0.000166448,0.126247514
IND,India,2015,0.01995495,0.000131404,0.137389567
IND,India,2016,0.012837639,6.65E-05,0.093418137
IND,India,2017,0.009838058,3.52E-05,0.063466858
IND,India,2018,0.008337179,2.65E-05,0.058195895
